thread,student,slot,section,position,item,stimulus,score,true_theta,test_theta,test_se,section_theta,section_se,bayesian_mean,bayesian_sd
1,1230,31,A,31,I037,,1,1.0,1.219712,0.356376,1.219712,0.356376,,
1,1230,32,A,32,I029,,0,1.0,1.170837,0.350283,1.170837,0.350283,,
1,1230,33,A,33,I127,,0,1.0,1.101677,0.34474,1.101677,0.34474,,
1,1230,34,A,34,I294,,-1,1.0,1.101677,0.34474,1.101677,0.34474,,
1,1230,35,A,35,I046,,1,1.0,1.148506,0.339977,1.148506,0.339977,,
1,1230,36,A,36,I119,,0,1.0,1.113484,0.335306,1.113484,0.335306,,
1,1230,37,A,37,I192,,1,1.0,1.139669,0.331125,1.139669,0.331125,,
1,1230,38,A,38,I078,,0,1.0,1.091236,0.327,1.091236,0.327,,
1,1230,39,A,39,I120,,3,1.0,1.200139,0.316225,1.200139,0.316225,,
1,1230,40,A,40,I028,,1,1.0,1.230857,0.31311,1.230857,0.31311,,
1,1230,41,A,41,I085,,0,1.0,1.170981,0.309575,1.170981,0.309575,,
1,1230,42,A,42,I073,,0,1.0,1.141221,0.306797,1.141221,0.306797,,
1,1230,43,A,43,I105,,3,1.0,1.186759,0.301194,1.186759,0.301194,,
1,1230,44,A,44,I061,,0,1.0,1.159877,0.298759,1.159877,0.298759,,
1,1230,45,A,45,I159,,0,1.0,1.098531,0.296959,1.098531,0.296959,,
1,1231,0,,,,,,1.0,0.0,0.0,0.0,0.0,,
1,1231,1,A,1,I150,,1,1.0,0.63669,0.813865,0.63669,0.813865,,
1,1231,2,A,2,I003,,1,1.0,0.946058,0.757708,0.946058,0.757708,,
1,1231,3,A,3,I264,,-1,1.0,0.946058,0.757708,0.946058,0.757708,,
1,1231,4,A,4,I385,,-1,1.0,0.946058,0.757708,0.946058,0.757708,,
1,1231,5,A,5,I343,,-1,1.0,0.946058,0.757708,0.946058,0.757708,,
1,1231,6,A,6,I010,,0,1.0,1.172546,0.977624,1.172546,0.977624,,
1,1231,7,A,7,I034,,0,1.0,0.895702,0.820743,0.895702,0.820743,,
1,1231,8,A,8,I185,,0,1.0,0.527044,0.720561,0.527044,0.720561,,
1,1231,9,A,9,I129,,1,1.0,0.693259,0.673288,0.693259,0.673288,,
1,1231,10,A,10,I056,,1,1.0,0.850331,0.653909,0.850331,0.653909,,
1,1231,11,A,11,I138,,0,1.0,0.658417,0.611281,0.658417,0.611281,,
1,1231,12,A,12,I189,,0,1.0,0.463874,0.586935,0.463874,0.586935,,
1,1231,13,A,13,I025,,1,1.0,0.559582,0.575315,0.559582,0.575315,,
1,1231,14,A,14,I162,,1,1.0,0.675426,0.56788,0.675426,0.56788,,
1,1231,15,A,15,I172,,1,1.0,0.779532,0.566426,0.779532,0.566426,,
1,1231,16,A,16,I016,,0,1.0,0.659379,0.551223,0.659379,0.551223,,
1,1231,17,A,17,I353,,-1,1.0,0.659379,0.551223,0.659379,0.551223,,
1,1231,18,A,18,I266,,-1,1.0,0.659379,0.551223,0.659379,0.551223,,
1,1231,19,A,19,I095,,3,1.0,0.987429,0.491446,0.987429,0.491446,,
1,1231,20,A,20,I175,,0,1.0,0.898734,0.457549,0.898734,0.457549,,
1,1231,21,A,21,I271,,-1,1.0,0.898734,0.457549,0.898734,0.457549,,
1,1231,22,A,22,I380,,-1,1.0,0.898734,0.457549,0.898734,0.457549,,
1,1231,23,A,23,I113,,0,1.0,0.766157,0.437769,0.766157,0.437769,,
1,1231,24,A,24,I296,,-1,1.0,0.766157,0.437769,0.766157,0.437769,,
1,1231,25,A,25,I064,,1,1.0,0.886748,0.421476,0.886748,0.421476,,
1,1231,26,A,26,I090,,0,1.0,0.788923,0.408101,0.788923,0.408101,,
1,1231,27,A,27,I142,,1,1.0,0.86112,0.39674,0.86112,0.39674,,
1,1231,28,A,28,I198,,1,1.0,0.969986,0.387034,0.969986,0.387034,,
1,1231,29,A,29,I072,,0,1.0,0.831725,0.371412,0.831725,0.371412,,
1,1231,30,A,30,I037,,1,1.0,0.889784,0.363331,0.889784,0.363331,,
1,1231,31,A,31,I099,,0,1.0,0.82872,0.356768,0.82872,0.356768,,
1,1231,32,A,32,I192,,1,1.0,0.867059,0.350326,0.867059,0.350326,,
1,1231,33,A,33,I127,,1,1.0,0.927572,0.344846,0.927572,0.344846,,
1,1231,34,A,34,I294,,-1,1.0,0.927572,0.344846,0.927572,0.344846,,
1,1231,35,A,35,I046,,1,1.0,0.979427,0.339939,0.979427,0.339939,,
1,1231,36,A,36,I029,,1,1.0,1.058786,0.335895,1.058786,0.335895,,
1,1231,37,A,37,I119,,0,1.0,1.026858,0.33144,1.026858,0.33144,,
1,1231,38,A,38,I028,,0,1.0,0.957967,0.327159,0.957967,0.327159,,
1,1231,39,A,39,I120,,2,1.0,1.012061,0.316897,1.012061,0.316897,,
1,1231,40,A,40,I085,,1,1.0,1.04948,0.313489,1.04948,0.313489,,
1,1231,41,A,41,I078,,1,1.0,1.098484,0.310329,1.098484,0.310329,,
1,1231,42,A,42,I073,,1,1.0,1.155257,0.308029,1.155257,0.308029,,
1,1231,43,A,43,I105,,0,1.0,1.077675,0.301868,1.077675,0.301868,,
1,1231,44,A,44,I061,,0,1.0,1.052352,0.299539,1.052352,0.299539,,
1,1231,45,A,45,I159,,0,1.0,0.992047,0.297714,0.992047,0.297714,,
1,1232,0,,,,,,1.5,0.0,0.0,0.0,0.0,,
1,1232,1,A,1,I150,,1,1.5,0.63669,0.813865,0.63669,0.813865,,
1,1232,2,A,2,I003,,1,1.5,0.946058,0.757708,0.946058,0.757708,,
1,1232,3,A,3,I254,,-1,1.5,0.946058,0.757708,0.946058,0.757708,,
1,1232,4,A,4,I204,,-1,1.5,0.946058,0.757708,0.946058,0.757708,,
1,1232,5,A,5,I257,,-1,1.5,0.946058,0.757708,0.946058,0.757708,,
1,1232,6,A,6,I010,,0,1.5,1.172546,0.977624,1.172546,0.977624,,
1,1232,7,A,7,I034,,0,1.5,0.895702,0.820743,0.895702,0.820743,,
1,1232,8,A,8,I185,,0,1.5,0.527044,0.720561,0.527044,0.720561,,
1,1232,9,A,9,I129,,1,1.5,0.693259,0.673288,0.693259,0.673288,,
1,1232,10,A,10,I056,,0,1.5,0.439848,0.627204,0.439848,0.627204,,
1,1232,11,A,11,I138,,1,1.5,0.625638,0.609396,0.625638,0.609396,,
1,1232,12,A,12,I189,,0,1.5,0.433592,0.586312,0.433592,0.586312,,
1,1232,13,A,13,I025,,1,1.5,0.530515,0.574144,0.530515,0.574144,,
1,1232,14,A,14,I162,,0,1.5,0.407724,0.557953,0.407724,0.557953,,
1,1232,15,A,15,I016,,1,1.5,0.485353,0.551771,0.485353,0.551771,,
1,1232,16,A,16,I172,,0,1.5,0.408202,0.54287,0.408202,0.54287,,
1,1232,17,A,17,I310,,-1,1.5,0.408202,0.54287,0.408202,0.54287,,
1,1232,18,A,18,I312,,-1,1.5,0.408202,0.54287,0.408202,0.54287,,
1,1232,19,A,19,I095,,2,1.5,0.585965,0.481458,0.585965,0.481458,,
1,1232,20,A,20,I174,,1,1.5,0.69392,0.452652,0.69392,0.452652,,
1,1232,21,A,21,I377,,-1,1.5,0.69392,0.452652,0.69392,0.452652,,
1,1232,22,A,22,I324,,-1,1.5,0.69392,0.452652,0.69392,0.452652,,
1,1232,23,A,23,I113,,0,1.5,0.581997,0.431085,0.581997,0.431085,,
1,1232,24,A,24,I290,,-1,1.5,0.581997,0.431085,0.581997,0.431085,,
1,1232,25,A,25,I064,,1,1.5,0.71254,0.418466,0.71254,0.418466,,
1,1232,26,A,26,I090,,1,1.5,0.833671,0.408141,0.833671,0.408141,,
1,1232,27,A,27,I142,,0,1.5,0.714859,0.394079,0.714859,0.394079,,
1,1232,28,A,28,I198,,0,1.5,0.654099,0.384006,0.654099,0.384006,,
1,1232,29,A,29,I072,,0,1.5,0.540197,0.371184,0.540197,0.371184,,
1,1232,30,A,30,I192,,1,1.5,0.59289,0.362804,0.59289,0.362804,,
1,1232,31,A,31,I037,,1,1.5,0.657861,0.355412,0.657861,0.355412,,
1,1232,32,A,32,I099,,1,1.5,0.743686,0.349562,0.743686,0.349562,,
1,1232,33,A,33,I046,,1,1.5,0.802562,0.34489,0.802562,0.34489,,
1,1232,34,A,34,I274,,-1,1.5,0.802562,0.34489,0.802562,0.34489,,
1,1232,35,A,35,I127,,1,1.5,0.863367,0.340732,0.863367,0.340732,,
1,1232,36,A,36,I028,,1,1.5,0.9075,0.337081,0.9075,0.337081,,
1,1232,37,A,37,I029,,0,1.5,0.871993,0.332063,0.871993,0.332063,,
1,1232,38,A,38,I085,,1,1.5,0.916432,0.32886,0.916432,0.32886,,
1,1232,39,A,39,I120,,4,1.5,1.104747,0.322602,1.104747,0.322602,,
1,1232,40,A,40,I119,,1,1.5,1.184192,0.320897,1.184192,0.320897,,
1,1232,41,A,41,I073,,0,1.5,1.152093,0.316996,1.152093,0.316996,,
1,1232,42,A,42,I061,,0,1.5,1.123019,0.313569,1.123019,0.313569,,
1,1232,43,A,43,I105,,3,1.5,1.171367,0.308577,1.171367,0.308577,,
1,1232,44,A,44,I159,,1,1.5,1.189695,0.307063,1.189695,0.307063,,
1,1232,45,A,45,I079,,1,1.5,1.216622,0.306309,1.216622,0.306309,,
1,1233,0,,,,,,-1.5,0.0,0.0,0.0,0.0,,
1,1233,1,A,1,I150,,0,-1.5,-0.508287,0.829179,-0.508287,0.829179,,
1,1233,2,A,2,I129,,0,-1.5,-0.805486,0.768596,-0.805486,0.768596,,
1,1233,3,A,3,I212,,-1,-1.5,-0.805486,0.768596,-0.805486,0.768596,,
1,1233,4,A,4,I217,,-1,-1.5,-0.805486,0.768596,-0.805486,0.768596,,
1,1233,5,A,5,I263,,-1,-1.5,-0.805486,0.768596,-0.805486,0.768596,,
1,1233,6,A,6,I003,,0,-1.5,-0.928164,0.740446,-0.928164,0.740446,,
1,1233,7,A,7,I040,,1,-1.5,-1.12518,1.053681,-1.12518,1.053681,,
1,1233,8,A,8,I056,,0,-1.5,-1.343413,1.058377,-1.343413,1.058377,,
1,1233,9,A,9,I156,,0,-1.5,-1.703695,1.108127,-1.703695,1.108127,,
1,1233,10,A,10,I189,,1,-1.5,-1.156356,0.850331,-1.156356,0.850331,,
1,1233,11,A,11,I025,,0,-1.5,-1.340328,0.858202,-1.340328,0.858202,,
1,1233,12,A,12,I185,,0,-1.5,-1.420648,0.845631,-1.420648,0.845631,,
1,1233,13,A,13,I011,,0,-1.5,-1.508348,0.84192,-1.508348,0.84192,,
1,1233,14,A,14,I162,,0,-1.5,-1.605444,0.845575,-1.605444,0.845575,,
1,1233,15,A,15,I016,,1,-1.5,-1.336213,0.752141,-1.336213,0.752141,,
1,1233,16,A,16,I136,,1,-1.5,-1.073773,0.678686,-1.073773,0.678686,,
1,1233,17,A,17,I089,,0,-1.5,-1.233175,0.662131,-1.233175,0.662131,,
1,1233,18,A,18,I174,,0,-1.5,-1.295772,0.643775,-1.295772,0.643775,,
1,1233,19,A,19,I095,,0,-1.5,-1.370649,0.638439,-1.370649,0.638439,,
1,1233,20,A,20,I192,,1,-1.5,-1.034271,0.544517,-1.034271,0.544517,,
1,1233,21,A,21,I139,,1,-1.5,-0.818339,0.491857,-0.818339,0.491857,,
1,1233,22,A,22,I338,,-1,-1.5,-0.818339,0.491857,-0.818339,0.491857,,
1,1233,23,A,23,I216,,-1,-1.5,-0.818339,0.491857,-0.818339,0.491857,,
1,1233,24,A,24,I333,,-1,-1.5,-0.818339,0.491857,-0.818339,0.491857,,
1,1233,25,A,25,I215,,-1,-1.5,-0.818339,0.491857,-0.818339,0.491857,,
1,1233,26,A,26,I386,,-1,-1.5,-0.818339,0.491857,-0.818339,0.491857,,
1,1233,27,A,27,I044,,1,-1.5,-0.662113,0.459938,-0.662113,0.459938,,
1,1233,28,A,28,I028,,0,-1.5,-0.714272,0.457361,-0.714272,0.457361,,
1,1233,29,A,29,I072,,1,-1.5,-0.642683,0.43873,-0.642683,0.43873,,
1,1233,30,A,30,I113,,0,-1.5,-0.671944,0.434451,-0.671944,0.434451,,
1,1233,31,A,31,I064,,0,-1.5,-0.700405,0.431071,-0.700405,0.431071,,
1,1233,32,A,32,I085,,0,-1.5,-0.740106,0.429625,-0.740106,0.429625,,
1,1233,33,A,33,I032,,1,-1.5,-0.636097,0.411789,-0.636097,0.411789,,
1,1233,34,A,34,I332,,-1,-1.5,-0.636097,0.411789,-0.636097,0.411789,,
1,1233,35,A,35,I127,,0,-1.5,-0.666114,0.409989,-0.666114,0.409989,,
1,1233,36,A,36,I099,,0,-1.5,-0.687868,0.408087,-0.687868,0.408087,,
1,1233,37,A,37,I168,,0,-1.5,-0.748593,0.410967,-0.748593,0.410967,,
1,1233,38,A,38,I198,,0,-1.5,-0.765485,0.409214,-0.765485,0.409214,,
1,1233,39,A,39,I105,,0,-1.5,-0.811568,0.409108,-0.811568,0.409108,,
1,1233,40,A,40,I101,,0,-1.5,-0.836252,0.409239,-0.836252,0.409239,,
1,1233,41,A,41,I079,,1,-1.5,-0.7586,0.397358,-0.7586,0.397358,,
1,1233,42,A,42,I029,,0,-1.5,-0.770469,0.396455,-0.770469,0.396455,,
1,1233,43,A,43,I126,,1,-1.5,-0.768145,0.391592,-0.768145,0.391592,,
1,1233,44,A,44,I080,,1,-1.5,-0.704944,0.382719,-0.704944,0.382719,,
1,1233,45,A,45,I061,,0,-1.5,-0.71628,0.382187,-0.71628,0.382187,,
1,1234,0,,,,,,0.0,0.0,0.0,0.0,0.0,,
1,1234,1,A,1,I150,,0,0.0,-0.508287,0.829179,-0.508287,0.829179,,
1,1234,2,A,2,I129,,0,0.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1234,3,A,3,I263,,-1,0.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1234,4,A,4,I384,,-1,0.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1234,5,A,5,I251,,-1,0.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1234,6,A,6,I040,,1,0.0,-0.943079,1.075431,-0.943079,1.075431,,
1,1234,7,A,7,I056,,0,0.0,-1.200814,1.076301,-1.200814,1.076301,,
1,1234,8,A,8,I156,,1,0.0,-0.773538,0.851346,-0.773538,0.851346,,
1,1234,9,A,9,I003,,0,0.0,-0.911386,0.828178,-0.911386,0.828178,,
1,1234,10,A,10,I185,,0,0.0,-1.024936,0.812996,-1.024936,0.812996,,
1,1234,11,A,11,I189,,1,0.0,-0.731797,0.708962,-0.731797,0.708962,,
1,1234,12,A,12,I025,,0,0.0,-0.89249,0.712911,-0.89249,0.712911,,
1,1234,13,A,13,I011,,1,0.0,-0.571978,0.633434,-0.571978,0.633434,,
1,1234,14,A,14,I138,,0,0.0,-0.658556,0.627197,-0.658556,0.627197,,
1,1234,15,A,15,I162,,1,0.0,-0.46802,0.587292,-0.46802,0.587292,,
1,1234,16,A,16,I016,,0,0.0,-0.561854,0.589377,-0.561854,0.589377,,
1,1234,17,A,17,I174,,1,0.0,-0.209002,0.504566,-0.209002,0.504566,,
1,1234,18,A,18,I278,,-1,0.0,-0.209002,0.504566,-0.209002,0.504566,,
1,1234,19,A,19,I095,,0,0.0,-0.333076,0.485854,-0.333076,0.485854,,
1,1234,20,A,20,I089,,0,0.0,-0.480768,0.479608,-0.480768,0.479608,,
1,1234,21,A,21,I192,,0,0.0,-0.578979,0.472845,-0.578979,0.472845,,
1,1234,22,A,22,I141,,0,0.0,-0.653581,0.46779,-0.653581,0.46779,,
1,1234,23,A,23,I372,,-1,0.0,-0.653581,0.46779,-0.653581,0.46779,,
1,1234,24,A,24,I333,,-1,0.0,-0.653581,0.46779,-0.653581,0.46779,,
1,1234,25,A,25,I259,,-1,0.0,-0.653581,0.46779,-0.653581,0.46779,,
1,1234,26,A,26,I380,,-1,0.0,-0.653581,0.46779,-0.653581,0.46779,,
1,1234,27,A,27,I044,,0,0.0,-0.721772,0.465701,-0.721772,0.465701,,
1,1234,28,A,28,I028,,0,0.0,-0.772959,0.463453,-0.772959,0.463453,,
1,1234,29,A,29,I072,,1,0.0,-0.697039,0.443556,-0.697039,0.443556,,
1,1234,30,A,30,I113,,1,0.0,-0.480678,0.412122,-0.480678,0.412122,,
1,1234,31,A,31,I064,,0,0.0,-0.51212,0.408368,-0.51212,0.408368,,
1,1234,32,A,32,I085,,1,0.0,-0.400404,0.391941,-0.400404,0.391941,,
1,1234,33,A,33,I127,,0,0.0,-0.433291,0.389759,-0.433291,0.389759,,
1,1234,34,A,34,I279,,-1,0.0,-0.433291,0.389759,-0.433291,0.389759,,
1,1234,35,A,35,I032,,1,0.0,-0.353444,0.378273,-0.353444,0.378273,,
1,1234,36,A,36,I099,,0,0.0,-0.378391,0.375896,-0.378391,0.375896,,
1,1234,37,A,37,I198,,0,0.0,-0.39926,0.37361,-0.39926,0.37361,,
1,1234,38,A,38,I168,,1,0.0,-0.358559,0.367184,-0.358559,0.367184,,
1,1234,39,A,39,I105,,2,0.0,-0.28891,0.356549,-0.28891,0.356549,,
1,1234,40,A,40,I107,,0,0.0,-0.306475,0.355326,-0.306475,0.355326,,
1,1234,41,A,41,I029,,0,0.0,-0.321012,0.354033,-0.321012,0.354033,,
1,1234,42,A,42,I079,,1,0.0,-0.267379,0.348147,-0.267379,0.348147,,
1,1234,43,A,43,I120,,1,0.0,-0.222763,0.340573,-0.222763,0.340573,,
1,1234,44,A,44,I073,,0,0.0,-0.236573,0.339681,-0.236573,0.339681,,
1,1234,45,A,45,I061,,1,0.0,-0.14976,0.332311,-0.14976,0.332311,,
1,1235,0,,,,,,-2.0,0.0,0.0,0.0,0.0,,
1,1235,1,A,1,I150,,0,-2.0,-0.508287,0.829179,-0.508287,0.829179,,
1,1235,2,A,2,I129,,0,-2.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1235,3,A,3,I387,,-1,-2.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1235,4,A,4,I265,,-1,-2.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1235,5,A,5,I343,,-1,-2.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1235,6,A,6,I040,,1,-2.0,-0.943079,1.075431,-0.943079,1.075431,,
1,1235,7,A,7,I056,,1,-2.0,-0.346024,0.820062,-0.346024,0.820062,,
1,1235,8,A,8,I003,,0,-2.0,-0.531394,0.787393,-0.531394,0.787393,,
1,1235,9,A,9,I185,,0,-2.0,-0.676029,0.768806,-0.676029,0.768806,,
1,1235,10,A,10,I189,,0,-2.0,-0.871004,0.780984,-0.871004,0.780984,,
1,1235,11,A,11,I025,,0,-2.0,-1.053304,0.792509,-1.053304,0.792509,,
1,1235,12,A,12,I011,,0,-2.0,-1.155663,0.789782,-1.155663,0.789782,,
1,1235,13,A,13,I138,,0,-2.0,-1.24341,0.787528,-1.24341,0.787528,,
1,1235,14,A,14,I156,,0,-2.0,-1.45687,0.801666,-1.45687,0.801666,,
1,1235,15,A,15,I162,,0,-2.0,-1.547896,0.804794,-1.547896,0.804794,,
1,1235,16,A,16,I016,,0,-2.0,-1.664413,0.817357,-1.664413,0.817357,,
1,1235,17,A,17,I089,,0,-2.0,-1.795079,0.798952,-1.795079,0.798952,,
1,1235,18,A,18,I192,,0,-2.0,-1.87325,0.788446,-1.87325,0.788446,,
1,1235,19,A,19,I072,,0,-2.0,-1.977445,0.792955,-1.977445,0.792955,,
1,1235,20,A,20,I371,,-1,-2.0,-1.977445,0.792955,-1.977445,0.792955,,
1,1235,21,A,21,I335,,-1,-2.0,-1.977445,0.792955,-1.977445,0.792955,,
1,1235,22,A,22,I374,,-1,-2.0,-1.977445,0.792955,-1.977445,0.792955,,
1,1235,23,A,23,I240,,-1,-2.0,-1.977445,0.792955,-1.977445,0.792955,,
1,1235,24,A,24,I341,,-1,-2.0,-1.977445,0.792955,-1.977445,0.792955,,
1,1235,25,A,25,I168,,0,-2.0,-2.110799,0.807231,-2.110799,0.807231,,
1,1235,26,A,26,I044,,0,-2.0,-2.173794,0.803625,-2.173794,0.803625,,
1,1235,27,A,27,I141,,0,-2.0,-2.220354,0.797838,-2.220354,0.797838,,
1,1235,28,A,28,I032,,1,-2.0,-1.82527,0.673532,-1.82527,0.673532,,
1,1235,29,A,29,I095,,1,-2.0,-1.533094,0.592446,-1.533094,0.592446,,
1,1235,30,A,30,I174,,0,-2.0,-1.565441,0.583927,-1.565441,0.583927,,
1,1235,31,A,31,I028,,0,-2.0,-1.605927,0.582372,-1.605927,0.582372,,
1,1235,32,A,32,I085,,0,-2.0,-1.641023,0.581302,-1.641023,0.581302,,
1,1235,33,A,33,I104,,1,-2.0,-1.525828,0.550453,-1.525828,0.550453,,
1,1235,34,A,34,I318,,-1,-2.0,-1.525828,0.550453,-1.525828,0.550453,,
1,1235,35,A,35,I127,,0,-2.0,-1.55025,0.549064,-1.55025,0.549064,,
1,1235,36,A,36,I064,,0,-2.0,-1.566831,0.546936,-1.566831,0.546936,,
1,1235,37,A,37,I113,,0,-2.0,-1.581225,0.544736,-1.581225,0.544736,,
1,1235,38,A,38,I101,,0,-2.0,-1.608626,0.545596,-1.608626,0.545596,,
1,1235,39,A,39,I126,,2,-2.0,-1.483958,0.513457,-1.483958,0.513457,,
1,1235,40,A,40,I079,,0,-2.0,-1.51448,0.515026,-1.51448,0.515026,,
1,1235,41,A,41,I196,,0,-2.0,-1.541066,0.515916,-1.541066,0.515916,,
1,1235,42,A,42,I080,,0,-2.0,-1.569464,0.517797,-1.569464,0.517797,,
1,1235,43,A,43,I105,,0,-2.0,-1.615525,0.519619,-1.615525,0.519619,,
1,1235,44,A,44,I026,,0,-2.0,-1.645348,0.522894,-1.645348,0.522894,,
1,1235,45,A,45,I061,,0,-2.0,-1.655039,0.522579,-1.655039,0.522579,,
1,1236,0,,,,,,-1.0,0.0,0.0,0.0,0.0,,
1,1236,1,A,1,I150,,0,-1.0,-0.508287,0.829179,-0.508287,0.829179,,
1,1236,2,A,2,I129,,0,-1.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1236,3,A,3,I203,,-1,-1.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1236,4,A,4,I251,,-1,-1.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1236,5,A,5,I392,,-1,-1.0,-0.805486,0.768596,-0.805486,0.768596,,
1,1236,6,A,6,I040,,0,-1.0,-1.019927,0.747,-1.019927,0.747,,
1,1236,7,A,7,I056,,0,-1.0,-1.146049,0.726775,-1.146049,0.726775,,
1,1236,8,A,8,I003,,0,-1.0,-1.227054,0.708717,-1.227054,0.708717,,
1,1236,9,A,9,I156,,1,-1.0,-1.762794,1.134877,-1.762794,1.134877,,
1,1236,10,A,10,I189,,0,-1.0,-1.988125,1.154192,-1.988125,1.154192,,
1,1236,11,A,11,I025,,0,-1.0,-2.189974,1.167278,-2.189974,1.167278,,
1,1236,12,A,12,I176,,0,-1.0,-2.302233,1.162459,-2.302233,1.162459,,
1,1236,13,A,13,I016,,0,-1.0,-2.472878,1.190589,-2.472878,1.190589,,
1,1236,14,A,14,I162,,0,-1.0,-2.575486,1.194889,-2.575486,1.194889,,
1,1236,15,A,15,I011,,1,-1.0,-1.722563,0.851376,-1.722563,0.851376,,
1,1236,16,A,16,I185,,0,-1.0,-1.776096,0.842517,-1.776096,0.842517,,
1,1236,17,A,17,I089,,1,-1.0,-1.228951,0.653376,-1.228951,0.653376,,
1,1236,18,A,18,I324,,-1,-1.0,-1.228951,0.653376,-1.228951,0.653376,,
1,1236,19,A,19,I095,,0,-1.0,-1.310505,0.64541,-1.310505,0.64541,,
1,1236,20,A,20,I192,,0,-1.0,-1.395095,0.636562,-1.395095,0.636562,,
1,1236,21,A,21,I139,,0,-1.0,-1.475284,0.631072,-1.475284,0.631072,,
1,1236,22,A,22,I250,,-1,-1.0,-1.475284,0.631072,-1.475284,0.631072,,
1,1236,23,A,23,I273,,-1,-1.0,-1.475284,0.631072,-1.475284,0.631072,,
1,1236,24,A,24,I279,,-1,-1.0,-1.475284,0.631072,-1.475284,0.631072,,
1,1236,25,A,25,I371,,-1,-1.0,-1.475284,0.631072,-1.475284,0.631072,,
1,1236,26,A,26,I044,,1,-1.0,-1.194614,0.55825,-1.194614,0.55825,,
1,1236,27,A,27,I028,,0,-1.0,-1.245105,0.555697,-1.245105,0.555697,,
1,1236,28,A,28,I032,,0,-1.0,-1.299941,0.555604,-1.299941,0.555604,,
1,1236,29,A,29,I072,,2,-1.0,-0.981185,0.491411,-0.981185,0.491411,,
1,1236,30,A,30,I085,,0,-1.0,-1.022742,0.489354,-1.022742,0.489354,,
1,1236,31,A,31,I113,,0,-1.0,-1.045695,0.485688,-1.045695,0.485688,,
1,1236,32,A,32,I168,,1,-1.0,-0.961167,0.467159,-0.961167,0.467159,,
1,1236,33,A,33,I064,,0,-1.0,-0.98501,0.46403,-0.98501,0.46403,,
1,1236,34,A,34,I294,,-1,-1.0,-0.98501,0.46403,-0.98501,0.46403,,
1,1236,35,A,35,I127,,0,-1.0,-1.013286,0.462179,-1.013286,0.462179,,
1,1236,36,A,36,I099,,0,-1.0,-1.032822,0.460317,-1.032822,0.460317,,
1,1236,37,A,37,I078,,0,-1.0,-1.053898,0.459237,-1.053898,0.459237,,
1,1236,38,A,38,I104,,0,-1.0,-1.106805,0.462941,-1.106805,0.462941,,
1,1236,39,A,39,I105,,1,-1.0,-1.061297,0.449958,-1.061297,0.449958,,
1,1236,40,A,40,I196,,0,-1.0,-1.087682,0.450273,-1.087682,0.450273,,
1,1236,41,A,41,I147,,1,-1.0,-1.026115,0.439383,-1.026115,0.439383,,
1,1236,42,A,42,I029,,0,-1.0,-1.037296,0.438448,-1.037296,0.438448,,
1,1236,43,A,43,I126,,0,-1.0,-1.090436,0.439982,-1.090436,0.439982,,
1,1236,44,A,44,I073,,0,-1.0,-1.101816,0.439416,-1.101816,0.439416,,
1,1236,45,A,45,I061,,0,-1.0,-1.112614,0.438919,-1.112614,0.438919,,
1,1237,0,,,,,,-0.5,0.0,0.0,0.0,0.0,,
1,1237,1,A,1,I150,,0,-0.5,-0.508287,0.829179,-0.508287,0.829179,,
1,1237,2,A,2,I129,,0,-0.5,-0.805486,0.768596,-0.805486,0.768596,,
1,1237,3,A,3,I361,,-1,-0.5,-0.805486,0.768596,-0.805486,0.768596,,
1,1237,4,A,4,I360,,-1,-0.5,-0.805486,0.768596,-0.805486,0.768596,,
1,1237,5,A,5,I391,,-1,-0.5,-0.805486,0.768596,-0.805486,0.768596,,
1,1237,6,A,6,I040,,1,-0.5,-0.943079,1.075431,-0.943079,1.075431,,
1,1237,7,A,7,I056,,0,-0.5,-1.200814,1.076301,-1.200814,1.076301,,
1,1237,8,A,8,I156,,1,-0.5,-0.773538,0.851346,-0.773538,0.851346,,
1,1237,9,A,9,I003,,0,-0.5,-0.911386,0.828178,-0.911386,0.828178,,
1,1237,10,A,10,I185,,0,-0.5,-1.024936,0.812996,-1.024936,0.812996,,
1,1237,11,A,11,I189,,0,-0.5,-1.206851,0.823824,-1.206851,0.823824,,
1,1237,12,A,12,I025,,1,-0.5,-0.894524,0.713332,-0.894524,0.713332,,
1,1237,13,A,13,I011,,1,-0.5,-0.573584,0.633666,-0.573584,0.633666,,
1,1237,14,A,14,I138,,1,-0.5,-0.323592,0.58491,-0.323592,0.58491,,
1,1237,15,A,15,I162,,0,-0.5,-0.414098,0.581188,-0.414098,0.581188,,
1,1237,16,A,16,I016,,1,-0.5,-0.307225,0.562053,-0.307225,0.562053,,
1,1237,17,A,17,I174,,0,-0.5,-0.457639,0.528415,-0.457639,0.528415,,
1,1237,18,A,18,I242,,-1,-0.5,-0.457639,0.528415,-0.457639,0.528415,,
1,1237,19,A,19,I095,,1,-0.5,-0.349422,0.487617,-0.349422,0.487617,,
